date,location,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
2018-12-25,Colombia_Huila,29.9,18.8,0.5,12.6
2018-12-26,Colombia_Huila,31.4,20.0,0.0,16.3
2018-12-27,Colombia_Huila,29.5,19.8,0.1,14.8
2018-12-28,Colombia_Huila,30.6,19.9,0.1,13.1
2018-12-29,Colombia_Huila,30.5,19.8,0.0,11.5
2018-12-30,Colombia_Huila,30.7,20.1,0.1,13.5
2018-12-31,Colombia_Huila,30.2,19.9,0.2,13.7
2019-01-01,Colombia_Huila,30.6,20.3,0.0,17.0
2019-01-02,Colombia_Huila,30.1,19.2,0.6,14.5
2019-01-03,Colombia_Huila,29.7,19.4,0.7,13.1
2019-01-04,Colombia_Huila,30.7,19.9,0.2,11.6
2019-01-05,Colombia_Huila,30.6,20.7,0.0,16.1
2019-01-06,Colombia_Huila,31.1,20.3,0.1,11.6
2019-01-07,Colombia_Huila,28.4,19.4,1.5,19.2
2019-01-08,Colombia_Huila,28.3,18.7,8.3,13.3
2019-01-09,Colombia_Huila,24.7,17.9,4.1,13.7
2019-01-10,Colombia_Huila,25.5,17.9,4.0,18.7
2019-01-11,Colombia_Huila,25.9,17.9,0.8,12.5
2019-01-12,Colombia_Huila,24.4,18.1,5.4,9.7
2019-01-13,Colombia_Huila,25.2,17.3,9.1,7.6
2019-01-14,Colombia_Huila,23.0,17.9,10.3,7.4
2019-01-15,Colombia_Huila,25.2,17.1,0.6,9.7
2019-01-16,Colombia_Huila,26.3,17.6,1.8,11.6
2019-01-17,Colombia_Huila,28.1,18.4,0.0,10.9
2019-01-18,Colombia_Huila,27.6,17.8,16.6,15.3
2019-01-19,Colombia_Huila,26.6,17.4,16.3,13.8
2019-01-20,Colombia_Huila,24.9,18.1,1.5,12.7
2019-01-21,Colombia_Huila,27.2,18.3,0.3,11.6
2019-01-22,Colombia_Huila,28.9,18.7,0.3,14.1
2019-01-23,Colombia_Huila,28.8,18.7,0.5,14.6
2019-01-24,Colombia_Huila,26.7,18.7,0.4,15.5
2019-01-25,Colombia_Huila,29.8,18.4,0.2,16.3
2019-01-26,Colombia_Huila,29.2,18.7,0.4,14.3
2019-01-27,Colombia_Huila,30.2,19.8,0.0,17.7
2019-01-28,Colombia_Huila,29.5,19.9,0.8,15.5
2019-01-29,Colombia_Huila,26.7,18.9,2.9,11.6
2019-01-30,Colombia_Huila,27.7,19.1,0.7,11.3
2019-01-31,Colombia_Huila,28.6,18.6,0.9,9.5
2019-02-01,Colombia_Huila,25.1,18.6,10.8,7.6
2019-02-02,Colombia_Huila,27.2,17.7,0.0,10.3
2019-02-03,Colombia_Huila,27.9,18.0,0.6,13.7
2019-02-04,Colombia_Huila,27.0,18.7,17.0,14.6
2019-02-05,Colombia_Huila,27.7,18.7,1.4,14.2
2019-02-06,Colombia_Huila,28.1,18.7,0.1,15.5
2019-02-07,Colombia_Huila,28.7,19.1,0.4,12.6
2019-02-08,Colombia_Huila,27.4,18.4,0.6,8.7
2019-02-09,Colombia_Huila,26.6,17.9,2.9,11.2
2019-02-10,Colombia_Huila,27.7,18.2,0.0,10.4
2019-02-11,Colombia_Huila,27.7,18.8,0.4,12.3
2019-02-12,Colombia_Huila,26.5,19.9,0.0,12.4
2019-02-13,Colombia_Huila,30.6,19.3,0.0,15.3
2019-02-14,Colombia_Huila,29.0,18.7,15.1,13.7
2019-02-15,Colombia_Huila,31.7,19.1,0.1,11.5
2019-02-16,Colombia_Huila,30.7,19.4,1.6,13.8
2019-02-17,Colombia_Huila,30.7,19.6,0.0,13.6
2019-02-18,Colombia_Huila,28.8,18.9,6.4,14.3
2019-02-19,Colombia_Huila,28.0,18.5,2.2,12.4
2019-02-20,Colombia_Huila,27.1,18.4,3.2,9.9
2019-02-21,Colombia_Huila,28.6,18.2,1.1,15.5
2019-02-22,Colombia_Huila,30.9,19.3,0.0,16.7
2019-02-23,Colombia_Huila,30.4,19.4,1.0,13.2
2019-02-24,Colombia_Huila,27.2,18.8,12.7,12.5
2019-02-25,Colombia_Huila,28.5,18.4,9.9,9.2
2019-02-26,Colombia_Huila,28.3,19.4,0.2,10.0
2019-02-27,Colombia_Huila,28.3,19.3,0.1,10.6
2019-02-28,Colombia_Huila,27.6,18.0,2.9,13.7
2019-03-01,Colombia_Huila,30.8,18.7,0.5,12.1
2019-03-02,Colombia_Huila,26.0,18.7,10.2,11.4
2019-03-03,Colombia_Huila,27.9,18.4,4.7,11.5
2019-03-04,Colombia_Huila,30.8,18.4,0.3,12.3
2019-03-05,Colombia_Huila,29.5,18.9,0.2,11.6
2019-03-06,Colombia_Huila,28.6,18.5,0.5,11.9
2019-03-07,Colombia_Huila,28.0,19.3,0.4,13.6
2019-03-08,Colombia_Huila,30.2,19.2,0.0,12.3
2019-03-09,Colombia_Huila,29.8,19.1,1.2,12.4
2019-03-10,Colombia_Huila,29.4,19.2,0.9,15.7
2019-03-11,Colombia_Huila,27.7,19.3,0.5,14.0
2019-03-12,Colombia_Huila,28.6,19.1,1.2,10.1
2019-03-13,Colombia_Huila,27.8,18.9,2.7,13.3
2019-03-14,Colombia_Huila,29.9,19.2,0.3,14.2
2019-03-15,Colombia_Huila,27.1,18.2,4.6,13.5
2019-03-16,Colombia_Huila,29.2,18.6,0.2,14.6
2019-03-17,Colombia_Huila,30.5,19.1,0.2,12.0
2019-03-18,Colombia_Huila,30.2,20.1,0.1,14.8
2019-03-19,Colombia_Huila,26.2,19.1,1.0,13.7
2019-03-20,Colombia_Huila,28.7,18.5,3.7,11.4
2019-03-21,Colombia_Huila,27.2,18.3,5.3,13.0
2019-03-22,Colombia_Huila,25.1,18.2,6.0,13.4
2019-03-23,Colombia_Huila,25.3,18.0,1.6,9.6
2019-03-24,Colombia_Huila,27.4,18.0,0.0,13.4
2019-03-25,Colombia_Huila,28.7,18.6,0.3,14.1
2019-03-26,Colombia_Huila,28.6,18.5,0.7,10.6
2019-03-27,Colombia_Huila,28.5,17.9,9.6,11.4
2019-03-28,Colombia_Huila,27.5,18.9,1.4,14.6
2019-03-29,Colombia_Huila,28.6,19.4,0.9,12.9
2019-03-30,Colombia_Huila,25.0,18.3,21.8,11.6
2019-03-31,Colombia_Huila,27.4,19.1,0.4,15.0
2019-04-01,Colombia_Huila,26.9,19.0,0.8,9.4
2019-04-02,Colombia_Huila,24.8,18.4,7.5,13.3
2019-04-03,Colombia_Huila,25.2,18.5,0.5,8.6
2019-04-04,Colombia_Huila,25.4,18.5,1.2,10.1
2019-04-05,Colombia_Huila,24.5,18.1,6.5,13.8
2019-04-06,Colombia_Huila,24.7,18.1,8.0,8.0
2019-04-07,Colombia_Huila,25.4,17.4,3.0,14.5
2019-04-08,Colombia_Huila,24.8,18.3,0.0,18.7
2019-04-09,Colombia_Huila,28.3,19.1,0.2,15.6
2019-04-10,Colombia_Huila,26.7,17.2,0.0,12.3
2019-04-11,Colombia_Huila,24.5,18.1,2.1,11.3
2019-04-12,Colombia_Huila,25.4,18.4,1.6,13.2
2019-04-13,Colombia_Huila,24.8,19.1,0.7,14.8
2019-04-14,Colombia_Huila,28.0,17.2,0.0,14.7
2019-04-15,Colombia_Huila,23.4,18.0,2.8,13.4
2019-04-16,Colombia_Huila,26.9,18.0,0.2,14.3
2019-04-17,Colombia_Huila,28.8,19.2,0.2,17.1
2019-04-18,Colombia_Huila,27.9,19.1,0.0,12.8
2019-04-19,Colombia_Huila,23.8,19.0,11.4,6.1
2019-04-20,Colombia_Huila,25.1,18.0,0.4,12.8
2019-04-21,Colombia_Huila,24.3,18.4,2.4,9.4
2019-04-22,Colombia_Huila,26.2,18.4,1.6,7.1
2019-04-23,Colombia_Huila,25.2,18.8,2.2,10.9
2019-04-24,Colombia_Huila,23.8,18.0,15.1,8.7
2019-04-25,Colombia_Huila,25.5,18.1,3.8,15.3
2019-04-26,Colombia_Huila,27.3,18.4,0.0,15.1
2019-04-27,Colombia_Huila,27.8,18.7,0.0,14.6
2019-04-28,Colombia_Huila,27.6,18.8,0.2,16.3
2019-04-29,Colombia_Huila,27.4,18.8,0.5,14.4
2019-04-30,Colombia_Huila,29.1,19.7,0.0,12.3
2019-05-01,Colombia_Huila,30.3,18.4,0.0,12.3
2019-05-02,Colombia_Huila,29.7,19.9,0.0,15.2
2019-05-03,Colombia_Huila,25.5,19.8,0.5,16.7
2019-05-04,Colombia_Huila,30.4,19.8,0.0,12.7
2019-05-05,Colombia_Huila,30.5,19.0,0.7,16.1
2019-05-06,Colombia_Huila,27.0,19.2,3.4,17.1
2019-05-07,Colombia_Huila,27.0,19.1,1.8,17.3
2019-05-08,Colombia_Huila,26.0,19.6,2.6,14.2
2019-05-09,Colombia_Huila,24.8,18.6,1.0,10.5
2019-05-10,Colombia_Huila,28.5,18.0,0.3,11.9
2019-05-11,Colombia_Huila,26.8,18.4,0.3,10.0
2019-05-12,Colombia_Huila,26.2,17.9,0.9,9.7
2019-05-13,Colombia_Huila,23.6,19.0,0.9,11.4
2019-05-14,Colombia_Huila,23.4,18.0,25.5,13.0
2019-05-15,Colombia_Huila,23.6,17.9,5.8,14.5
2019-05-16,Colombia_Huila,25.9,18.7,0.4,17.8
2019-05-17,Colombia_Huila,26.8,18.3,0.0,15.3
2019-05-18,Colombia_Huila,27.4,17.9,0.1,13.6
2019-05-19,Colombia_Huila,24.9,18.8,2.3,12.2
2019-05-20,Colombia_Huila,25.1,18.1,5.9,10.5
2019-05-21,Colombia_Huila,27.4,17.7,0.0,13.1
2019-05-22,Colombia_Huila,28.5,18.8,0.0,14.0
2019-05-23,Colombia_Huila,27.5,19.1,0.4,14.1
2019-05-24,Colombia_Huila,28.5,18.5,0.1,14.5
2019-05-25,Colombia_Huila,27.2,19.2,0.0,16.9
2019-05-26,Colombia_Huila,28.0,18.0,4.0,18.2
2019-05-27,Colombia_Huila,26.8,19.4,0.0,11.3
2019-05-28,Colombia_Huila,29.3,19.4,0.0,16.9
2019-05-29,Colombia_Huila,28.5,17.8,0.3,14.6
2019-05-30,Colombia_Huila,28.3,18.8,0.0,13.7
2019-05-31,Colombia_Huila,29.0,18.3,1.8,9.7
2019-06-01,Colombia_Huila,24.7,18.2,4.3,14.9
2019-06-02,Colombia_Huila,28.9,18.3,0.0,12.9
2019-06-03,Colombia_Huila,25.3,18.2,4.4,12.3
2019-06-04,Colombia_Huila,26.3,18.8,0.2,15.6
2019-06-05,Colombia_Huila,27.2,17.8,1.2,17.6
2019-06-06,Colombia_Huila,26.5,19.2,0.3,19.6
2019-06-07,Colombia_Huila,28.0,17.9,0.0,16.3
2019-06-08,Colombia_Huila,26.9,17.2,0.1,13.8
2019-06-09,Colombia_Huila,24.3,18.3,1.5,13.3
2019-06-10,Colombia_Huila,22.9,18.1,8.5,12.6
2019-06-11,Colombia_Huila,24.2,17.7,11.7,18.0
2019-06-12,Colombia_Huila,24.7,17.5,11.6,17.1
2019-06-13,Colombia_Huila,27.0,18.0,0.0,15.1
2019-06-14,Colombia_Huila,26.2,18.3,0.1,16.9
2019-06-15,Colombia_Huila,27.0,17.9,0.0,15.9
2019-06-16,Colombia_Huila,23.7,18.7,9.3,15.2
2019-06-17,Colombia_Huila,22.6,18.1,22.4,11.5
2019-06-18,Colombia_Huila,24.7,17.9,3.3,15.1
2019-06-19,Colombia_Huila,26.7,17.5,0.1,15.4
2019-06-20,Colombia_Huila,24.7,17.8,6.5,15.6
2019-06-21,Colombia_Huila,23.8,17.6,5.2,12.4
2019-06-22,Colombia_Huila,24.8,17.8,6.8,11.5
2019-06-23,Colombia_Huila,22.8,17.5,11.7,14.8
2019-06-24,Colombia_Huila,25.3,17.3,1.2,14.4
2019-06-25,Colombia_Huila,26.6,17.1,0.0,11.4
2019-06-26,Colombia_Huila,26.7,17.9,0.0,15.2
2019-06-27,Colombia_Huila,28.6,18.8,0.2,12.7
2019-06-28,Colombia_Huila,25.8,18.9,0.8,17.3
2019-06-29,Colombia_Huila,28.0,18.3,0.0,14.2
2019-06-30,Colombia_Huila,27.4,18.5,1.0,14.1
2019-07-01,Colombia_Huila,23.7,17.7,3.3,14.8
2019-07-02,Colombia_Huila,25.3,17.6,1.4,13.0
2019-07-03,Colombia_Huila,27.3,17.3,0.0,10.4
2019-07-04,Colombia_Huila,29.4,18.4,0.4,13.0
2019-07-05,Colombia_Huila,29.6,19.1,0.1,13.8
2019-07-06,Colombia_Huila,28.2,17.9,1.3,14.5
2019-07-07,Colombia_Huila,29.1,18.6,0.0,13.7
2019-07-08,Colombia_Huila,27.0,17.5,4.3,18.7
2019-07-09,Colombia_Huila,28.5,17.7,0.2,16.9
2019-07-10,Colombia_Huila,28.3,19.7,0.0,16.4
2019-07-11,Colombia_Huila,27.7,19.7,0.0,15.9
2019-07-12,Colombia_Huila,27.2,18.7,0.0,15.3
2019-07-13,Colombia_Huila,28.3,18.7,0.0,13.8
2019-07-14,Colombia_Huila,27.2,18.7,0.2,15.9
2019-07-15,Colombia_Huila,27.9,17.9,1.7,16.3
2019-07-16,Colombia_Huila,26.5,18.3,0.6,11.8
2019-07-17,Colombia_Huila,28.2,19.1,0.2,16.3
2019-07-18,Colombia_Huila,29.3,18.8,0.2,15.4
2019-07-19,Colombia_Huila,27.9,18.2,0.7,15.6
2019-07-20,Colombia_Huila,25.3,17.8,4.1,15.5
2019-07-21,Colombia_Huila,27.9,17.7,2.0,14.9
2019-07-22,Colombia_Huila,27.4,18.5,0.0,18.0
2019-07-23,Colombia_Huila,24.7,17.9,3.9,14.9
2019-07-24,Colombia_Huila,29.0,18.5,0.0,15.6
2019-07-25,Colombia_Huila,28.4,18.4,0.4,13.5
2019-07-26,Colombia_Huila,26.1,17.6,9.4,13.8
2019-07-27,Colombia_Huila,27.8,17.7,3.0,14.8
2019-07-28,Colombia_Huila,24.7,18.0,2.6,15.9
2019-07-29,Colombia_Huila,28.7,17.4,0.0,19.3
2019-07-30,Colombia_Huila,29.5,18.8,0.0,15.2
2019-07-31,Colombia_Huila,29.2,18.3,0.2,16.3
2019-08-01,Colombia_Huila,27.9,18.9,0.4,19.9
2019-08-02,Colombia_Huila,30.0,19.2,0.0,20.3
2019-08-03,Colombia_Huila,29.2,18.8,0.2,19.9
2019-08-04,Colombia_Huila,28.3,18.4,6.9,19.3
2019-08-05,Colombia_Huila,27.5,18.4,4.1,24.5
2019-08-06,Colombia_Huila,29.5,18.4,0.0,21.5
2019-08-07,Colombia_Huila,29.8,18.8,0.1,21.3
2019-08-08,Colombia_Huila,29.1,18.3,0.5,17.8
2019-08-09,Colombia_Huila,30.2,18.6,0.6,14.8
2019-08-10,Colombia_Huila,30.0,19.0,0.3,15.5
2019-08-11,Colombia_Huila,29.4,18.9,2.8,14.3
2019-08-12,Colombia_Huila,30.1,19.0,0.5,15.1
2019-08-13,Colombia_Huila,26.8,18.2,2.1,14.5
2019-08-14,Colombia_Huila,29.4,18.9,0.5,20.0
2019-08-15,Colombia_Huila,27.3,19.4,0.0,15.5
2019-08-16,Colombia_Huila,27.6,18.2,1.4,17.9
2019-08-17,Colombia_Huila,29.5,17.5,0.0,18.0
2019-08-18,Colombia_Huila,31.1,17.5,0.0,16.9
2019-08-19,Colombia_Huila,30.1,18.7,0.0,16.1
2019-08-20,Colombia_Huila,30.0,19.4,0.6,13.9
2019-08-21,Colombia_Huila,30.3,19.0,0.3,14.2
2019-08-22,Colombia_Huila,31.0,18.0,0.0,18.2
2019-08-23,Colombia_Huila,28.6,20.1,0.0,21.9
2019-08-24,Colombia_Huila,28.9,20.0,0.0,19.5
2019-08-25,Colombia_Huila,31.5,18.2,0.0,17.7
2019-08-26,Colombia_Huila,30.5,18.7,0.1,14.5
2019-08-27,Colombia_Huila,31.0,20.1,0.1,15.9
2019-08-28,Colombia_Huila,28.4,20.2,0.5,18.7
2019-08-29,Colombia_Huila,31.5,19.0,0.4,15.0
2019-08-30,Colombia_Huila,32.1,18.9,0.1,18.0
2019-08-31,Colombia_Huila,30.6,20.2,0.0,16.0
2019-09-01,Colombia_Huila,30.3,20.5,0.2,13.1
2019-09-02,Colombia_Huila,32.0,21.1,0.0,17.7
2019-09-03,Colombia_Huila,32.7,19.7,0.0,18.3
2019-09-04,Colombia_Huila,30.8,20.2,0.1,16.0
2019-09-05,Colombia_Huila,30.9,19.4,0.2,15.9
2019-09-06,Colombia_Huila,29.7,19.6,0.1,18.0
2019-09-07,Colombia_Huila,33.1,19.4,0.1,15.7
2019-09-08,Colombia_Huila,31.7,19.7,0.0,18.3
2019-09-09,Colombia_Huila,32.1,19.9,0.1,17.7
2019-09-10,Colombia_Huila,32.0,20.2,0.0,21.3
2019-09-11,Colombia_Huila,31.8,20.3,0.0,17.9
2019-09-12,Colombia_Huila,32.0,21.0,0.1,17.1
2019-09-13,Colombia_Huila,30.1,20.5,0.0,15.0
2019-09-14,Colombia_Huila,29.4,20.1,0.5,14.7
2019-09-15,Colombia_Huila,32.5,20.5,0.0,18.9
2019-09-16,Colombia_Huila,32.6,20.0,0.0,22.0
2019-09-17,Colombia_Huila,32.0,20.2,0.0,19.9
2019-09-18,Colombia_Huila,32.6,21.7,0.0,13.8
2019-09-19,Colombia_Huila,28.5,19.0,1.8,11.9
2019-09-20,Colombia_Huila,26.3,20.0,1.5,11.2
2019-09-21,Colombia_Huila,29.9,16.5,0.8,15.1
2019-09-22,Colombia_Huila,31.3,19.2,0.0,14.2
2019-09-23,Colombia_Huila,31.4,18.1,0.0,19.1
2019-09-24,Colombia_Huila,32.0,20.9,0.4,23.9
2019-09-25,Colombia_Huila,32.0,19.8,0.0,20.4
2019-09-26,Colombia_Huila,33.3,20.7,0.0,15.1
2019-09-27,Colombia_Huila,28.4,20.0,0.2,15.5
2019-09-28,Colombia_Huila,32.8,20.0,0.0,16.1
2019-09-29,Colombia_Huila,28.3,19.4,2.8,17.6
2019-09-30,Colombia_Huila,32.4,20.5,0.0,11.5
2019-10-01,Colombia_Huila,29.2,19.4,0.1,11.7
2019-10-02,Colombia_Huila,30.1,18.2,3.5,13.0
2019-10-03,Colombia_Huila,26.1,18.4,5.5,8.3
2019-10-04,Colombia_Huila,30.6,17.7,0.0,12.7
2019-10-05,Colombia_Huila,31.3,19.2,0.0,14.0
2019-10-06,Colombia_Huila,28.9,19.7,0.1,14.5
2019-10-07,Colombia_Huila,29.1,18.1,1.4,13.6
2019-10-08,Colombia_Huila,26.5,18.9,0.6,15.7
2019-10-09,Colombia_Huila,29.5,17.9,0.0,13.8
2019-10-10,Colombia_Huila,30.6,19.7,0.0,16.4
2019-10-11,Colombia_Huila,31.7,21.9,0.0,22.6
2019-10-12,Colombia_Huila,31.5,20.6,0.0,17.1
2019-10-13,Colombia_Huila,29.5,18.5,1.3,18.0
2019-10-14,Colombia_Huila,30.0,18.2,0.0,18.3
2019-10-15,Colombia_Huila,30.5,18.9,0.0,16.9
2019-10-16,Colombia_Huila,29.8,18.2,4.5,14.4
2019-10-17,Colombia_Huila,29.3,19.1,0.0,16.6
2019-10-18,Colombia_Huila,29.3,19.2,2.5,18.0
2019-10-19,Colombia_Huila,25.2,18.4,7.8,15.4
2019-10-20,Colombia_Huila,24.8,17.9,3.0,18.3
2019-10-21,Colombia_Huila,29.7,17.6,0.0,13.9
2019-10-22,Colombia_Huila,29.0,18.4,5.3,11.3
2019-10-23,Colombia_Huila,24.8,18.2,5.6,12.9
2019-10-24,Colombia_Huila,27.4,18.4,0.3,10.7
2019-10-25,Colombia_Huila,29.4,17.9,0.8,15.9
2019-10-26,Colombia_Huila,29.4,18.1,0.0,18.2
2019-10-27,Colombia_Huila,29.2,18.4,0.0,16.7
2019-10-28,Colombia_Huila,30.4,19.1,0.0,14.7
2019-10-29,Colombia_Huila,31.5,19.3,0.0,14.8
2019-10-30,Colombia_Huila,30.6,19.2,0.0,14.0
2019-10-31,Colombia_Huila,28.4,19.6,0.6,13.0
2019-11-01,Colombia_Huila,30.7,19.3,0.1,14.5
2019-11-02,Colombia_Huila,30.7,19.4,1.2,10.1
2019-11-03,Colombia_Huila,29.0,17.8,8.5,10.4
2019-11-04,Colombia_Huila,28.1,19.1,2.8,9.0
2019-11-05,Colombia_Huila,29.2,18.7,3.1,11.4
2019-11-06,Colombia_Huila,27.5,19.3,1.7,13.9
2019-11-07,Colombia_Huila,30.0,19.7,0.2,13.4
2019-11-08,Colombia_Huila,30.4,19.8,0.1,17.6
2019-11-09,Colombia_Huila,30.4,20.1,3.2,15.5
2019-11-10,Colombia_Huila,29.1,19.1,2.5,7.5
2019-11-11,Colombia_Huila,25.5,18.7,32.2,9.8
2019-11-12,Colombia_Huila,24.0,18.6,0.0,9.3
2019-11-13,Colombia_Huila,24.7,18.8,0.8,10.0
2019-11-14,Colombia_Huila,26.6,18.6,1.1,12.1
2019-11-15,Colombia_Huila,26.2,17.8,3.3,15.3
2019-11-16,Colombia_Huila,25.2,18.6,4.0,11.4
2019-11-17,Colombia_Huila,26.6,18.3,4.4,11.0
2019-11-18,Colombia_Huila,26.0,18.2,6.5,13.3
2019-11-19,Colombia_Huila,25.1,18.2,1.4,13.3
2019-11-20,Colombia_Huila,25.6,17.7,1.4,12.2
2019-11-21,Colombia_Huila,27.0,17.9,6.1,12.1
2019-11-22,Colombia_Huila,26.2,18.1,13.1,12.5
2019-11-23,Colombia_Huila,26.2,18.0,2.4,17.4
2019-11-24,Colombia_Huila,25.3,18.4,3.3,9.4
2019-11-25,Colombia_Huila,28.0,17.9,2.9,12.1
2019-11-26,Colombia_Huila,28.8,18.6,0.0,12.0
2019-11-27,Colombia_Huila,29.6,19.3,0.0,11.0
2019-11-28,Colombia_Huila,30.8,19.4,0.0,10.2
2019-11-29,Colombia_Huila,27.3,19.7,2.5,12.0
2019-11-30,Colombia_Huila,27.8,19.3,2.8,14.3
2019-12-01,Colombia_Huila,25.3,18.7,3.0,11.2
2019-12-02,Colombia_Huila,28.8,18.1,0.7,16.3
2019-12-03,Colombia_Huila,30.6,18.8,0.0,14.7
2019-12-04,Colombia_Huila,29.7,18.9,2.2,8.2
2019-12-05,Colombia_Huila,28.3,19.0,0.7,8.0
2019-12-06,Colombia_Huila,28.7,18.7,0.4,10.4
2019-12-07,Colombia_Huila,27.6,19.1,0.1,12.4
2019-12-08,Colombia_Huila,27.5,19.2,0.9,14.9
2019-12-09,Colombia_Huila,28.9,18.9,0.0,11.6
2019-12-10,Colombia_Huila,31.3,19.0,0.0,7.3
2019-12-11,Colombia_Huila,27.3,20.1,0.4,13.2
2019-12-12,Colombia_Huila,28.0,19.4,1.5,17.2
2019-12-13,Colombia_Huila,26.5,19.0,3.7,13.2
2019-12-14,Colombia_Huila,23.5,18.1,21.8,12.4
2019-12-15,Colombia_Huila,24.9,18.3,4.0,11.2
2019-12-16,Colombia_Huila,27.8,17.5,0.7,10.9
2019-12-17,Colombia_Huila,28.2,18.0,0.2,12.2
2019-12-18,Colombia_Huila,28.9,18.5,0.0,10.7
2019-12-19,Colombia_Huila,28.6,18.6,0.2,10.3
2019-12-20,Colombia_Huila,26.7,19.4,1.2,16.5
2019-12-21,Colombia_Huila,27.9,18.9,0.6,13.0
2019-12-22,Colombia_Huila,30.0,18.7,0.0,13.3
2019-12-23,Colombia_Huila,26.3,20.2,0.5,12.2
2019-12-24,Colombia_Huila,29.0,19.8,0.0,15.0
2019-12-25,Colombia_Huila,29.6,19.0,0.0,15.5
2019-12-26,Colombia_Huila,31.2,19.6,0.1,15.4
2019-12-27,Colombia_Huila,29.2,20.2,0.1,14.4
2019-12-28,Colombia_Huila,31.2,19.7,0.0,13.5
2019-12-29,Colombia_Huila,32.5,19.8,0.1,15.2
2019-12-30,Colombia_Huila,31.1,19.7,4.8,11.8
2019-12-31,Colombia_Huila,26.7,19.1,18.2,10.9
2020-01-01,Colombia_Huila,26.7,19.1,4.5,12.7
2020-01-02,Colombia_Huila,26.6,18.3,14.1,8.7
2020-01-03,Colombia_Huila,27.2,18.6,3.5,9.7
2020-01-04,Colombia_Huila,27.1,17.1,0.0,12.3
2020-01-05,Colombia_Huila,28.3,17.7,0.0,19.1
2020-01-06,Colombia_Huila,28.4,18.1,0.1,16.8
2020-01-07,Colombia_Huila,28.5,19.1,0.0,18.4
2020-01-08,Colombia_Huila,29.0,17.7,0.0,12.5
2020-01-09,Colombia_Huila,30.0,19.3,0.1,13.1
2020-01-10,Colombia_Huila,32.5,18.6,0.0,14.0
2020-01-11,Colombia_Huila,30.1,19.5,0.1,13.7
2020-01-12,Colombia_Huila,30.2,19.5,0.0,14.8
2020-01-13,Colombia_Huila,31.0,18.7,0.0,15.9
2020-01-14,Colombia_Huila,31.3,20.3,0.0,15.7
2020-01-15,Colombia_Huila,29.8,19.9,0.3,15.9
2020-01-16,Colombia_Huila,31.0,19.9,0.5,14.1
2020-01-17,Colombia_Huila,29.0,19.5,0.6,14.8
2020-01-18,Colombia_Huila,32.1,20.2,0.3,15.2
2020-01-19,Colombia_Huila,30.6,20.1,0.7,18.3
2020-01-20,Colombia_Huila,31.5,20.3,0.2,16.9
2020-01-21,Colombia_Huila,27.1,20.0,4.3,11.5
2020-01-22,Colombia_Huila,26.3,19.1,0.9,16.6
2020-01-23,Colombia_Huila,28.3,19.2,2.0,18.0
2020-01-24,Colombia_Huila,29.2,19.9,0.3,16.3
2020-01-25,Colombia_Huila,27.7,19.5,2.7,12.3
2020-01-26,Colombia_Huila,28.1,18.9,1.6,9.6
2020-01-27,Colombia_Huila,27.9,19.6,0.4,11.3
2020-01-28,Colombia_Huila,27.9,19.5,1.2,16.4
2020-01-29,Colombia_Huila,29.7,19.4,0.7,15.5
2020-01-30,Colombia_Huila,28.3,19.0,1.2,9.7
2020-01-31,Colombia_Huila,30.1,18.2,0.2,9.3
2020-02-01,Colombia_Huila,31.0,19.7,0.0,14.0
2020-02-02,Colombia_Huila,30.9,19.3,0.0,15.3
2020-02-03,Colombia_Huila,29.8,20.3,0.3,15.2
2020-02-04,Colombia_Huila,32.7,18.8,0.0,14.1
2020-02-05,Colombia_Huila,33.5,18.8,0.0,12.7
2020-02-06,Colombia_Huila,32.6,19.7,0.0,14.1
2020-02-07,Colombia_Huila,32.6,20.1,0.0,12.8
2020-02-08,Colombia_Huila,32.4,22.0,0.3,15.4
2020-02-09,Colombia_Huila,29.6,19.4,9.0,9.6
2020-02-10,Colombia_Huila,31.2,19.8,0.7,10.5
2020-02-11,Colombia_Huila,32.9,18.5,0.0,12.8
2020-02-12,Colombia_Huila,32.2,20.7,0.0,12.9
2020-02-13,Colombia_Huila,33.0,20.9,0.0,12.9
2020-02-14,Colombia_Huila,32.4,21.4,0.6,15.5
2020-02-15,Colombia_Huila,31.4,21.4,0.2,14.5
2020-02-16,Colombia_Huila,31.9,21.0,0.2,12.3
2020-02-17,Colombia_Huila,32.4,20.5,0.1,13.7
2020-02-18,Colombia_Huila,32.6,21.4,1.0,14.1
2020-02-19,Colombia_Huila,32.2,21.9,1.3,17.3
2020-02-20,Colombia_Huila,33.0,21.2,0.0,17.3
2020-02-21,Colombia_Huila,28.6,22.3,0.2,12.6
2020-02-22,Colombia_Huila,27.4,19.5,25.4,10.1
2020-02-23,Colombia_Huila,24.3,19.1,12.4,9.8
2020-02-24,Colombia_Huila,26.6,19.1,4.1,9.2
2020-02-25,Colombia_Huila,26.3,19.1,1.1,9.7
2020-02-26,Colombia_Huila,25.3,19.1,4.8,15.0
2020-02-27,Colombia_Huila,27.3,18.0,0.2,13.0
2020-02-28,Colombia_Huila,27.5,18.4,0.7,12.8
2020-02-29,Colombia_Huila,29.2,18.8,1.7,9.4
2020-03-01,Colombia_Huila,30.1,19.1,2.3,11.6
2020-03-02,Colombia_Huila,30.9,19.6,0.8,13.6
2020-03-03,Colombia_Huila,31.1,19.7,0.0,14.7
2020-03-04,Colombia_Huila,31.3,21.3,0.0,12.6
